experiment,phase,model,attacker_share,confirmations,acceptance_policy,attack_start_policy,abandonment_policy,tie_policy,success_probability,code_version,target_interval_sec,expected_wait_sec,mean_wait_sec,median_wait_sec,expected_work,mean_realized_work,trials,successes,ci_lower,ci_upper,mean_attack_duration_sec,seed,p05_wait_sec,p95_wait_sec,mean_deficit_at_acceptance,mean_attacker_blocks_at_acceptance,analytical_reversal_probability,abs_error,finite_600s_success_probability,finite_3600s_success_probability,deficit,deficit_probability,catchup_probability,break_even_value_reward_multiple,confirmation_requirement_m_minus_1,n_behind,m_needed,equal_chainwork_pair,attack_deadline_sec,expected_blocks_in_horizon,mean_blocks_in_horizon,expected_work_in_horizon,family,eventual_reversal_probability,mean_steps_taken,start_delay_sec,premining_lead,scenario,abandonment_deficit,external_hash_share,external_hash_duration_sec,external_hash_delay_sec,required_total_share,required_external_share,required_external_hash_ratio,expected_attack_cost,expected_value,break_even_value,expected_normalized_work,majority_cost_per_unit_time,cost_to_reach_confirmations,cost_of_normalized_work
P1_validate_simulators,I,distribution,0.4,2,600s × 2,,,strict,0.529755,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,105951.0,0.5275670267103285,0.5319418302855534,1200.0,2.6584154428027484e+18,213.21690641919716,2846.318711034346,1.00841,1.332725,0.5290666666666668,0.0006883333333331798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,2,600s × 2,,,tie_win,0.706135,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,141227.0,0.7041346407062382,0.7081274408547135,1200.0,2.6772396967726193e+18,213.21690641919716,2846.318711034346,0.65806,1.34194,0.7040000000000002,0.002134999999999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,2,600s × 2,,,tie_win,0.703765,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,140753.0,0.7017600186570534,0.7057621539447237,1200.0,1.0350304821600055e+19,213.21690641919716,2846.318711034346,1.008795,1.330275,0.7040000000000002,0.00023500000000020727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,3,600s × 3,,,strict,0.483145,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,96629.0,0.48095528380447145,0.48533536366097674,1800.0,9.100303970585e+18,490.614868298372,3777.476173123193,1.001485,1.998515,0.48298666666666673,0.00015833333333326038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,3,600s × 3,,,strict,0.482595,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,96519.0,0.4804053769959901,0.48478529159707573,1800.0,3.0846048365864627e+18,490.614868298372,3777.476173123193,1.37695,1.99451,0.48298666666666673,0.00039166666666673455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,3,600s × 3,,,tie_win,0.635515,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,127103.0,0.6334031280954852,0.6376216662515806,1800.0,1.1331389650711644e+18,490.614868298372,3777.476173123193,1.001225,1.998775,0.6348800000000001,0.0006349999999999412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,3,600s × 3,,,tie_win,0.635435,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,127087.0,0.6333230309458213,0.6375417664743523,1800.0,1.0937581294254735e+19,490.614868298372,3777.476173123193,1.374265,1.997935,0.6348800000000001,0.0005549999999998612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,5,600s × 5,,,strict,0.410005,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,82001.0,0.4078512296343729,0.4121622274200921,3000.0,5.016032696649577e+17,1182.0897408357182,5492.111415982544,1.66622,3.33378,0.41083644586666657,0.0008314458666665581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,5,600s × 5,,,strict,0.412305,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,82461.0,0.41014936542565,0.4144640032769591,3000.0,3.446107024851251e+17,1182.0897408357182,5492.111415982544,2.05587,3.33953,0.41083644586666657,0.0014685541333334107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,5,600s × 5,,,tie_win,0.53487,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,106974.0,0.5326833801816154,0.5370552803274217,3000.0,1.2382276779743758e+19,1182.0897408357182,5492.111415982544,1.66572,3.33428,0.53313536,0.0017346400000000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,5,600s × 5,,,tie_win,0.5346,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,106920.0,0.5324133029665489,0.5367853679142278,3000.0,7.345909273750408e+18,1182.0897408357182,5492.111415982544,2.055245,3.339505,0.53313536,0.001464640000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,10,600s × 10,,,strict,0.290555,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,58111.0,0.2885692506221541,0.2925487949667389,6000.0,1.6987201981428457e+19,3255.243418254776,9423.129853269278,3.33763,6.66237,0.2906297772696198,7.47772696197968e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,10,600s × 10,,,strict,0.291065,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,58213.0,0.2890782112826384,0.29305981471519094,6000.0,3.5130952400294707e+18,3255.243418254776,9423.129853269278,3.677855,6.68286,0.2906297772696198,0.00043522273038021364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.4,10,600s × 10,,,tie_win,0.37151,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,74302.0,0.3693947716973386,0.37363016409829686,6000.0,4.0963391659563044e+18,3255.243418254776,9423.129853269278,3.334515,6.665485,0.3721840428308222,0.0006740428308221746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.4,10,600s × 10,,,tie_win,0.372055,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,74411.0,0.36993912755732516,0.37417578730276185,6000.0,1.8532716094549453e+18,3255.243418254776,9423.129853269278,3.690665,6.665995,0.3721840428308222,0.00012904283082215695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_policy_comparison,I,distribution,0.1,1,600s × 1,,,tie_win,0.201165,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,40233.0,0.19941388440089458,0.20292759500208404,600.0,3.0784869967484836e+18,30.775976632530316,1797.439364132394,0.898885,0.112575,0.19999999999999998,,0.02435,0.195965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_policy_comparison,I,distribution,0.1,1,60s × 1,,,tie_win,0.201165,a2e0821,60.0,60.0,60.0,41.58883083359673,0.1,0.1,200000.0,40233.0,0.19941388440089458,0.20292759500208404,60.0,3.0784869967484836e+18,3.077597663253032,179.7439364132394,0.898885,0.112575,0.19999999999999998,,0.20008,0.2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_policy_comparison,I,distribution,0.1,2,60s × 2,,,tie_win,0.05607,a2e0821,60.0,120.0,120.0,100.70081940099968,0.2,0.2,200000.0,11214.0,0.055070250078457,0.05708680298214257,120.0,2.7233439705164344e+18,21.321690641919716,284.6318711034346,1.78158,0.22252,0.055999999999999925,,0.05543,0.056795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_policy_comparison,I,distribution,0.1,3,60s × 3,,,tie_win,0.017125,a2e0821,60.0,180.0,180.0,160.44361882341371,0.30000000000000004,0.30000000000000004,200000.0,3425.0,0.016565616579903478,0.017702932508099165,180.0,1.4173646367853623e+19,49.0614868298372,377.7476173123193,2.66994,0.331485,0.017119999999999906,,0.01563,0.016885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_policy_comparison,I,distribution,0.1,5,60s × 5,,,tie_win,0.001725,a2e0821,60.0,300.0,300.0,280.25453296775913,0.5,0.5,200000.0,345.0,0.0015524539267329019,0.001916686734565601,300.0,8.470817562468984e+18,118.20897408357182,549.2111415982544,4.44306,0.557145,0.0017818400000000187,,0.00102,0.00182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2_policy_comparison,I,distribution,0.1,10,60s × 10,,,tie_win,1e-05,a2e0821,60.0,600.0,600.0,580.1228768828478,1.0,1.0,200000.0,2.0,2.7423649747610273e-06,3.646417607714484e-05,600.0,1.59739291304997e+19,325.52434182547756,942.3129853269278,8.88994,1.11006,7.859764652798608e-06,,0.0,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,1,600s × 1,,,tie_win,0.09999999999999995,a2e0821,,,,,,,,,,,,,,,,,,,,,1.0,0.8999999999999995,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,1,600s × 1,,,tie_win,0.09,a2e0821,,,,,,,,,,,,,,,,,,,,,0.0,0.09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,1,600s × 1,,,tie_win,0.009999999999999995,a2e0821,,,,,,,,,,,,,,,,,,,,,-1.0,0.009999999999999995,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,1,60s × 1,,,tie_win,0.09999999999999995,a2e0821,,,,,,,,,,,,,,,,,,,,,1.0,0.8999999999999995,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,1,60s × 1,,,tie_win,0.09,a2e0821,,,,,,,,,,,,,,,,,,,,,0.0,0.09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,1,60s × 1,,,tie_win,0.009999999999999995,a2e0821,,,,,,,,,,,,,,,,,,,,,-1.0,0.009999999999999995,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,2,60s × 2,,,tie_win,0.009999999999999998,a2e0821,,,,,,,,,,,,,,,,,,,,,2.0,0.8099999999999998,0.01234567901234568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,2,60s × 2,,,tie_win,0.018,a2e0821,,,,,,,,,,,,,,,,,,,,,1.0,0.16199999999999998,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,2,60s × 2,,,tie_win,0.024300000000000002,a2e0821,,,,,,,,,,,,,,,,,,,,,0.0,0.024300000000000002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,2,60s × 2,,,tie_win,0.003699999999999997,a2e0821,,,,,,,,,,,,,,,,,,,,,-1.0,0.003699999999999997,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,3,60s × 3,,,tie_win,0.0010000000000000005,a2e0821,,,,,,,,,,,,,,,,,,,,,3.0,0.7290000000000002,0.0013717421124828536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,3,60s × 3,,,tie_win,0.002700000000000001,a2e0821,,,,,,,,,,,,,,,,,,,,,2.0,0.21870000000000006,0.01234567901234568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,3,60s × 3,,,tie_win,0.00486,a2e0821,,,,,,,,,,,,,,,,,,,,,1.0,0.043739999999999994,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,3,60s × 3,,,tie_win,0.007289999999999998,a2e0821,,,,,,,,,,,,,,,,,,,,,0.0,0.007289999999999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,3,60s × 3,,,tie_win,0.0012699999999999988,a2e0821,,,,,,,,,,,,,,,,,,,,,-1.0,0.0012699999999999988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,5,60s × 5,,,tie_win,1e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,5.0,0.5904899999999998,1.6935087808430292e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,5,60s × 5,,,tie_win,4.4999999999999996e-05,a2e0821,,,,,,,,,,,,,,,,,,,,,4.0,0.2952449999999999,0.0001524157902758726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,5,60s × 5,,,tie_win,0.00012150000000000003,a2e0821,,,,,,,,,,,,,,,,,,,,,3.0,0.0885735,0.0013717421124828536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,5,60s × 5,,,tie_win,0.0002551499999999998,a2e0821,,,,,,,,,,,,,,,,,,,,,2.0,0.02066714999999998,0.01234567901234568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,5,60s × 5,,,tie_win,0.0004592699999999997,a2e0821,,,,,,,,,,,,,,,,,,,,,1.0,0.004133429999999997,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,5,60s × 5,,,tie_win,0.0007440173999999993,a2e0821,,,,,,,,,,,,,,,,,,,,,0.0,0.0007440173999999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,5,60s × 5,,,tie_win,0.00014690259999999982,a2e0821,,,,,,,,,,,,,,,,,,,,,-1.0,0.00014690259999999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,1.0000000000000006e-10,a2e0821,,,,,,,,,,,,,,,,,,,,,10.0,0.34867844009999993,2.8679719907924434e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,9.000000000000005e-10,a2e0821,,,,,,,,,,,,,,,,,,,,,9.0,0.3486784401,2.5811747917131987e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,4.455000000000004e-09,a2e0821,,,,,,,,,,,,,,,,,,,,,8.0,0.1917731420550001,2.3230573125418786e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,1.6037999999999994e-08,a2e0821,,,,,,,,,,,,,,,,,,,,,7.0,0.07670925682199993,2.0907515812876907e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,4.691115000000009e-08,a2e0821,,,,,,,,,,,,,,,,,,,,,6.0,0.024930508467150038,1.8816764231589214e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,1.1821609799999999e-07,a2e0821,,,,,,,,,,,,,,,,,,,,,5.0,0.006980542370801997,1.6935087808430292e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,2.659862204999996e-07,a2e0821,,,,,,,,,,,,,,,,,,,,,4.0,0.001745135592700497,0.0001524157902758726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,5.471716535999997e-07,a2e0821,,,,,,,,,,,,,,,,,,,,,3.0,0.0003988881354743997,0.0013717421124828536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,1.046465787509998e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,2.0,8.476372878830984e-05,0.01234567901234568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,1.8836384175180009e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,1.0,1.6952745757662007e-05,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,3.2210216939557704e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,0.0,3.2210216939557704e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3_decomposition,I,analytical_decomposition,0.1,10,60s × 10,,,tie_win,7.088606331722185e-07,a2e0821,,,,,,,,,,,,,,,,,,,,,-1.0,7.088606331722185e-07,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,1,600s × 1,,,tie_win,0.198955,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,39791.0,0.19721118855393446,0.20071037574365344,600.0,1.843071214439684e+19,30.775976632530316,1797.439364132394,0.900885,0.11005,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,1,60s × 1,,,tie_win,0.198955,a2e0821,60.0,60.0,60.0,41.58883083359673,0.1,0.1,200000.0,39791.0,0.19721118855393446,0.20071037574365344,60.0,1.843071214439684e+19,3.077597663253032,179.7439364132394,0.900885,0.11005,0.19999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,2,600s × 2,,,tie_win,0.0553,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,11060.0,0.05430680312463551,0.056310279514628844,1200.0,1.6009365490296089e+19,213.21690641919716,2846.318711034346,1.782855,0.22116,0.055999999999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,2,60s × 2,,,tie_win,0.0553,a2e0821,60.0,120.0,120.0,100.70081940099968,0.2,0.2,200000.0,11060.0,0.05430680312463551,0.056310279514628844,120.0,1.6009365490296089e+19,21.321690641919716,284.6318711034346,1.782855,0.22116,0.055999999999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,3,600s × 3,,,tie_win,0.016725,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,3345.0,0.016172188538503843,0.01729637591503895,1800.0,1.4925830109142112e+19,490.614868298372,3777.476173123193,2.66929,0.33213,0.017119999999999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,3,60s × 3,,,tie_win,0.016725,a2e0821,60.0,180.0,180.0,160.44361882341371,0.30000000000000004,0.30000000000000004,200000.0,3345.0,0.016172188538503843,0.01729637591503895,180.0,1.4925830109142112e+19,49.0614868298372,377.7476173123193,2.66929,0.33213,0.017119999999999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,5,600s × 5,,,tie_win,0.001705,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,341.0,0.0015335083746407898,0.0018956330549347205,3000.0,3.8979880619998843e+18,1182.0897408357182,5492.111415982544,4.443025,0.55709,0.0017818400000000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,5,60s × 5,,,tie_win,0.001705,a2e0821,60.0,300.0,300.0,280.25453296775913,0.5,0.5,200000.0,341.0,0.0015335083746407898,0.0018956330549347205,300.0,3.8979880619998843e+18,118.20897408357182,549.2111415982544,4.443025,0.55709,0.0017818400000000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,10,600s × 10,,,tie_win,5e-06,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,1.0,8.826233199317767e-07,2.832410980122599e-05,6000.0,8.801243249132127e+18,3255.243418254776,9423.129853269278,8.890915,1.109085,7.859764652798608e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4_interval_comparison,I,distribution,0.1,10,60s × 10,,,tie_win,5e-06,a2e0821,60.0,600.0,600.0,580.1228768828478,1.0,1.0,200000.0,1.0,8.826233199317767e-07,2.832410980122599e-05,600.0,8.801243249132127e+18,325.52434182547756,942.3129853269278,8.890915,1.109085,7.859764652798608e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,doublespend_break_even,0.1,1,,,,,0.1,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,doublespend_break_even,0.1,2,,,,,0.028000000000000008,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,35.71428571428571,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,doublespend_break_even,0.1,3,,,,,0.008560000000000002,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,233.64485981308405,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,doublespend_break_even,0.1,4,,,,,0.0027280000000000004,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,1099.706744868035,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,doublespend_break_even,0.1,5,,,,,0.0008909200000000001,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,4489.740941947649,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,doublespend_break_even,0.1,10,,,,,3.929882327128003e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,2290144.907869872,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,sniping_break_even,0.1,1,,,,,0.010000000000000002,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,197.99999999999997,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,sniping_break_even,0.1,2,,,,,0.0037000000000000006,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,807.8108108108106,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,sniping_break_even,0.1,2,,,,,0.0004600000000000001,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,8691.65217391304,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,sniping_break_even,0.1,3,,,,,0.00017650000000000003,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,28323.611898016992,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,sniping_break_even,0.1,5,,,,,3.4135300000000013e-06,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,2343606.967496989,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
P5_coinbase_claim,I,sniping_break_even,0.1,10,,,,,5.399429695596105e-10,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,27780711737.269566,,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
P6_equal_chainwork,I,distribution,0.1,1,600s × 1,,,tie_win,0.201175,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,40235.0,0.19942385153998884,0.20293762747885122,600.0,1.3064359187441746e+19,30.775976632530316,1797.439364132394,0.899465,0.11188,0.19999999999999998,,,,,,,,,,,1x600s vs 10x60s,,,,,,,,,,,,,,,,,,,,,,,,
P6_equal_chainwork,I,distribution,0.1,10,60s × 10,,,tie_win,5e-06,a2e0821,60.0,600.0,600.0,580.1228768828478,1.0,1.0,200000.0,1.0,8.826233199317767e-07,2.832410980122599e-05,600.0,8.412160809290169e+18,325.52434182547756,942.3129853269278,8.89057,1.10943,7.859764652798608e-06,,,,,,,,,,,1x600s vs 10x60s,,,,,,,,,,,,,,,,,,,,,,,,
P6_equal_chainwork,I,distribution,0.1,2,600s × 2,,,tie_win,0.05569,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,11138.0,0.05469347731741068,0.05670359034045204,1200.0,2.2716871689665487e+18,213.21690641919716,2846.318711034346,1.782855,0.221355,0.055999999999999925,,,,,,,,,,,2x600s vs 20x60s,,,,,,,,,,,,,,,,,,,,,,,,
P6_equal_chainwork,I,distribution,0.1,20,60s × 20,,,tie_win,0.0,a2e0821,60.0,1200.0,1200.0,1180.0603453983404,2.0,2.0,200000.0,0.0,0.0,1.920692519040967e-05,1200.0,1.2304901249726724e+19,795.2790959007933,1672.7543783666106,17.777495,2.222505,2.0678015849415386e-10,,,,,,,,,,,2x600s vs 20x60s,,,,,,,,,,,,,,,,,,,,,,,,
P6_equal_chainwork,I,distribution,0.1,3,600s × 3,,,tie_win,0.01652,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,3304.0,0.01597058869028012,0.017087983638102,1800.0,1.4381499822723856e+19,490.614868298372,3777.476173123193,2.671375,0.33005,0.017119999999999906,,,,,,,,,,,3x600s vs 30x60s,,,,,,,,,,,,,,,,,,,,,,,,
P6_equal_chainwork,I,distribution,0.1,30,60s × 30,,,tie_win,0.0,a2e0821,60.0,1800.0,1800.0,1780.0399882932738,3.0,3.0,200000.0,0.0,0.0,1.920692519040967e-05,1800.0,1.298101783593723e+18,1295.638753619693,2372.4583346354625,26.66694,3.33306,2.439515757280591e-15,,,,,,,,,,,3x600s vs 30x60s,,,,,,,,,,,,,,,,,,,,,,,,
P7_equal_elapsed_time,I,finite_horizon,0.1,1,"1 conf, 600s",,,tie_win,0.00041,a2e0821,600.0,,,,,,200000.0,82.0,0.0003303561012696571,0.0005088350742420965,,1.4423854930573855e+19,,,,,,,,,,,,,,,,,60.0,0.1,0.099625,0.1,,,,,,,,,,,,,,,,,,,,
P7_equal_elapsed_time,I,finite_horizon,0.1,1,"1 conf, 60s",,,tie_win,0.02451,a2e0821,60.0,,,,,,200000.0,4902.0,0.023841410949339528,0.025196854452378053,,1.4423854930573855e+19,,,,,,,,,,,,,,,,,60.0,1.0,0.998205,0.1,,,,,,,,,,,,,,,,,,,,
P7_equal_elapsed_time,I,finite_horizon,0.1,1,"1 conf, 600s",,,tie_win,0.00161,a2e0821,600.0,,,,,,200000.0,322.0,0.001443603801320912,0.0017955412775703848,,1.0509996098126363e+19,,,,,,,,,,,,,,,,,120.0,0.2,0.19937,0.2,,,,,,,,,,,,,,,,,,,,
P7_equal_elapsed_time,I,finite_horizon,0.1,1,"1 conf, 60s",,,tie_win,0.112985,a2e0821,60.0,,,,,,200000.0,22597.0,0.1116050035223589,0.11437986321394623,,1.0509996098126363e+19,,,,,,,,,,,,,,,,,120.0,2.0,2.005875,0.2,,,,,,,,,,,,,,,,,,,,
